Datetime,Open,High,Low,Close,Adj Close,Volume,VWAP
2022-08-03 09:30:00-04:00,915.0,919.0,910.0,918.510009765625,918.510009765625,1252816,915.836669921875
2022-08-03 09:31:00-04:00,918.4019165039062,920.760009765625,917.60009765625,918.6033935546876,918.6033935546876,157025,916.1876396310827
2022-08-03 09:32:00-04:00,923.9616088867188,925.0800170898438,921.3900756835938,921.5999755859376,921.5999755859376,489035,917.8622581666739
2022-08-03 09:33:00-04:00,921.5906982421876,926.8900146484376,921.0,924.1934204101562,924.1934204101562,260140,922.4325477882418
2022-08-03 09:34:00-04:00,923.25,923.4099731445312,922.1699829101562,922.1699829101562,922.1699829101562,202528,923.0329876424827
2022-08-03 09:35:00-04:00,921.0,921.8400268554688,919.166015625,919.219970703125,919.219970703125,206590,922.3706136738563
2022-08-03 09:36:00-04:00,924.0,924.5499877929688,923.5,923.77001953125,923.77001953125,203508,922.1882506634323
2022-08-03 09:37:00-04:00,924.0,924.5850219726562,922.0900268554688,922.2100830078124,922.2100830078124,202293,922.3130963108118
2022-08-03 09:38:00-04:00,925.0,927.77001953125,924.5100708007812,927.64501953125,927.64501953125,283931,924.7652433088095
2022-08-03 09:39:00-04:00,928.0,928.47998046875,927.0,927.030029296875,927.030029296875,214168,925.8422902767608
2022-08-03 09:40:00-04:00,925.25,926.7896118164062,923.3200073242188,924.1500244140624,924.1500244140624,169176,926.4394587928932
2022-08-03 09:41:00-04:00,924.0,924.0700073242188,923.5399780273438,923.7899169921876,923.7899169921876,132421,925.6504413817364
2022-08-03 09:42:00-04:00,924.0,924.0,920.4600219726562,922.85498046875,922.85498046875,163340,923.6684600458763
2022-08-03 09:43:00-04:00,924.0,924.3400268554688,923.2000122070312,923.72998046875,923.72998046875,150595,923.2870829251015
2022-08-03 09:44:00-04:00,923.0,923.0,920.9400024414062,921.4022216796876,921.4022216796876,97656,922.7646711815511
2022-08-03 09:45:00-04:00,923.4534301757812,924.22998046875,920.3099975585938,920.3099975585938,920.3099975585938,135922,922.4972492528713
2022-08-03 09:46:00-04:00,920.0,921.1345825195312,916.1099853515624,916.3928833007812,916.3928833007812,228068,919.8049189452731
2022-08-03 09:47:00-04:00,916.0,917.3400268554688,915.0999755859376,916.4149780273438,916.4149780273438,183465,918.2728587050736
2022-08-03 09:48:00-04:00,920.0,920.469970703125,919.2100219726562,919.9500122070312,919.9500122070312,197267,918.0459906804556
2022-08-03 09:49:00-04:00,920.25,920.5800170898438,918.5,918.9199829101562,918.9199829101562,131239,918.4503114205799
2022-08-03 09:50:00-04:00,916.0,916.8900146484376,916.0,916.780029296875,916.780029296875,128354,918.7878438279957
2022-08-03 09:51:00-04:00,917.0,919.4600219726562,915.0499877929688,915.2899780273438,915.2899780273438,139392,917.4851441524487
2022-08-03 09:52:00-04:00,916.0,918.0,916.0,916.8200073242188,916.8200073242188,147377,916.7073124017184
2022-08-03 09:53:00-04:00,916.75,918.47998046875,916.0999755859376,917.94873046875,917.94873046875,93719,916.9557306144995
2022-08-03 09:54:00-04:00,917.5,919.0,917.4400024414062,918.5800170898438,918.5800170898438,125483,917.5648480523537
2022-08-03 09:55:00-04:00,917.5,919.4993896484376,917.4600219726562,918.1849975585938,918.1849975585938,144770,918.1426677510663
2022-08-03 09:56:00-04:00,919.5,919.5900268554688,917.3800048828124,918.6500244140624,918.6500244140624,101150,918.4106410086374
2022-08-03 09:57:00-04:00,918.25,918.4299926757812,915.5,915.6699829101562,915.6699829101562,125173,917.8012901894059
2022-08-03 09:58:00-04:00,916.25,917.3798828125,915.9500122070312,916.2418823242188,916.2418823242188,106786,917.139653225879
2022-08-03 09:59:00-04:00,915.8300170898438,917.1469116210938,915.0999755859376,915.75,915.75,95662,916.374233014619
2022-08-03 10:00:00-04:00,915.1500244140624,916.756103515625,911.4400024414062,911.81298828125,911.81298828125,215549,914.7600503459723
2022-08-03 10:01:00-04:00,911.8250122070312,914.6898803710938,911.2899780273438,912.7000122070312,912.7000122070312,139300,913.764743038689
2022-08-03 10:02:00-04:00,912.6699829101562,914.9899291992188,912.4500122070312,914.5,914.5,131342,913.3832876472339
2022-08-03 10:03:00-04:00,914.6400146484376,918.6300048828124,914.6400146484376,918.239990234375,918.239990234375,155465,914.7886058570066
2022-08-03 10:04:00-04:00,918.6400146484376,919.0,917.239990234375,918.0198974609376,918.0198974609376,134085,916.4665492129562
2022-08-03 10:05:00-04:00,918.02001953125,920.9400024414062,917.7401123046876,919.0,919.0,183797,918.2282573248427
2022-08-03 10:06:00-04:00,918.97998046875,921.0,918.97998046875,920.4824829101562,920.4824829101562,127050,919.1479634819883
2022-08-03 10:07:00-04:00,920.2041015625,920.5800170898438,918.1500854492188,918.2100219726562,918.2100219726562,99540,919.4540015612698
2022-08-03 10:08:00-04:00,918.4899291992188,919.0244140625,917.9227905273438,918.8477172851562,918.8477172851562,72386,919.3865585431945
2022-08-03 10:09:00-04:00,918.760009765625,919.2999877929688,915.6500244140624,917.0,917.0,94505,918.2863194252494
2022-08-03 10:10:00-04:00,917.0253295898438,917.469970703125,916.5001220703124,916.9450073242188,916.9450073242188,59100,917.6369701068345
2022-08-03 10:11:00-04:00,916.8200073242188,917.139892578125,915.7999877929688,916.3400268554688,916.3400268554688,63252,916.9630540114633
2022-08-03 10:12:00-04:00,916.47998046875,916.892578125,915.0399780273438,916.5999755859376,916.5999755859376,60564,916.520259499558
2022-08-03 10:13:00-04:00,916.8200073242188,918.0,915.6799926757812,916.382080078125,916.382080078125,63297,916.4341974514438
2022-08-03 10:14:00-04:00,916.2517700195312,917.4199829101562,915.7861938476562,916.4188232421876,916.4188232421876,50947,916.46825497365
2022-08-03 10:15:00-04:00,916.5,917.6799926757812,916.5,917.5750122070312,917.5750122070312,58313,916.8350429014483
2022-08-03 10:16:00-04:00,917.5947875976562,917.5947875976562,915.3699951171876,916.6799926757812,916.6799926757812,58236,916.791142503662
2022-08-03 10:17:00-04:00,916.5501708984376,916.75,912.2210083007812,912.6500244140624,912.6500244140624,140146,915.2478284737849
2022-08-03 10:18:00-04:00,912.739990234375,914.8499755859376,912.739990234375,913.739990234375,913.739990234375,89645,914.3842513618812
2022-08-03 10:19:00-04:00,913.655029296875,913.8099975585938,911.510009765625,912.7318725585938,912.7318725585938,119149,913.4425102668409
2022-08-03 10:20:00-04:00,912.719970703125,914.7999877929688,912.530029296875,914.4199829101562,914.4199829101562,86563,913.376888078585
2022-08-03 10:21:00-04:00,914.5299072265624,914.5299072265624,912.489990234375,912.5549926757812,912.5549926757812,73771,913.1997627839418
2022-08-03 10:22:00-04:00,912.5983276367188,912.598388671875,909.0,909.0549926757812,909.0549926757812,201008,911.7110284699867
2022-08-03 10:23:00-04:00,909.1649780273438,909.7000122070312,907.4891967773438,907.4891967773438,907.4891967773438,137243,910.0868339879596
2022-08-03 10:24:00-04:00,907.4550170898438,909.3800048828124,907.25,908.5421142578124,908.5421142578124,110844,909.1581897623064
2022-08-03 10:25:00-04:00,908.6599731445312,909.4299926757812,907.6102294921876,908.3150024414062,908.3150024414062,75456,908.335131800208
2022-08-03 10:26:00-04:00,908.364013671875,910.0,908.1950073242188,909.9758911132812,909.9758911132812,123417,908.8038972939916
2022-08-03 10:27:00-04:00,909.8800048828124,912.2039794921876,909.2800903320312,911.6600952148438,911.6600952148438,121032,909.7961125788322
2022-08-03 10:28:00-04:00,911.9600219726562,913.8399047851562,911.9600219726562,913.719970703125,913.719970703125,138457,911.2822109501357
2022-08-03 10:29:00-04:00,913.7999877929688,914.3400268554688,912.5540771484376,912.5540771484376,912.5540771484376,88811,912.4286950350061
2022-08-03 10:30:00-04:00,912.3499755859376,914.0999755859376,911.510986328125,911.7127075195312,911.7127075195312,85905,912.9657076458942
2022-08-03 10:31:00-04:00,912.0599975585938,912.0599975585938,909.8800048828124,910.5598754882812,910.5598754882812,96386,912.1015404695708
2022-08-03 10:32:00-04:00,910.4644775390624,910.5899047851562,908.4299926757812,908.594970703125,908.594970703125,66755,910.9514622213244
2022-08-03 10:33:00-04:00,908.4199829101562,909.4000244140624,907.5,908.8131103515624,908.8131103515624,116367,909.5025593920919
2022-08-03 10:34:00-04:00,908.9099731445312,909.8917236328124,908.2656860351562,908.6666259765624,908.6666259765624,48732,908.8313907064977
2022-08-03 10:35:00-04:00,908.8322143554688,908.8699951171876,905.0,905.0,905.0,132540,907.6159132496447
2022-08-03 10:36:00-04:00,905.0,905.4600219726562,903.4500122070312,905.1998901367188,905.1998901367188,145586,905.9785651051219
2022-08-03 10:37:00-04:00,905.010009765625,908.7100219726562,904.9660034179688,908.5499877929688,908.5499877929688,124430,906.061947004305
2022-08-03 10:38:00-04:00,908.561279296875,910.4500122070312,907.780029296875,909.9500122070312,909.9500122070312,138515,907.1174936555069
2022-08-03 10:39:00-04:00,910.0499877929688,910.22998046875,907.9099731445312,908.6400146484376,908.6400146484376,64382,908.547101091397
2022-08-03 10:40:00-04:00,908.614990234375,908.7899780273438,905.3001098632812,906.1699829101562,906.1699829101562,80359,908.5383152647271
2022-08-03 10:41:00-04:00,906.2449951171876,907.3400268554688,905.3099975585938,906.8347778320312,906.8347778320312,67822,907.3291607727917
2022-08-03 10:42:00-04:00,906.7150268554688,908.3400268554688,906.7150268554688,907.7952270507812,907.7952270507812,50505,906.8846164589442
2022-08-03 10:43:00-04:00,907.8475952148438,910.3679809570312,907.6801147460938,909.9099731445312,909.9099731445312,91426,907.9961448152052
2022-08-03 10:44:00-04:00,910.3798828125,912.0599975585938,909.9600830078124,911.1331787109376,911.1331787109376,91592,909.6303449853863
2022-08-03 10:45:00-04:00,911.0999755859376,914.47998046875,910.8599853515624,914.0599975585938,914.0599975585938,121086,911.3595477116322
2022-08-03 10:46:00-04:00,914.469970703125,914.7999877929688,911.2899780273438,911.962890625,911.962890625,96821,912.3766397773181
2022-08-03 10:47:00-04:00,912.0,913.5800170898438,911.5999755859376,912.4749755859376,912.4749755859376,65128,912.8458698895181
2022-08-03 10:48:00-04:00,912.530029296875,913.5999755859376,912.2899780273438,913.17138671875,913.17138671875,68346,912.7465421208652
2022-08-03 10:49:00-04:00,913.3200073242188,913.489990234375,911.8400268554688,912.1400146484376,912.1400146484376,43593,912.7174275516223
2022-08-03 10:50:00-04:00,912.3499755859376,912.7299194335938,910.280029296875,912.2451782226562,912.2451782226562,81804,912.3653979157501
2022-08-03 10:51:00-04:00,912.3715209960938,912.9276733398438,911.8400268554688,912.181884765625,912.181884765625,39364,912.0819954585588
2022-08-03 10:52:00-04:00,912.1500244140624,912.9498901367188,911.9199829101562,912.72998046875,912.72998046875,30411,912.0551945694756
2022-08-03 10:53:00-04:00,912.8200073242188,913.409912109375,911.7999877929688,912.77001953125,912.77001953125,53942,912.5195551722967
2022-08-03 10:54:00-04:00,912.9766845703124,913.0,911.8499755859376,912.885009765625,912.885009765625,36764,912.6033806452043
2022-08-03 10:55:00-04:00,912.7000122070312,913.5999755859376,912.2100219726562,913.5999755859376,913.5999755859376,48254,912.803901985387
2022-08-03 10:56:00-04:00,913.5971069335938,914.739990234375,913.1821899414062,913.6900024414062,913.6900024414062,239616,913.6152534809265
2022-08-03 10:57:00-04:00,913.6799926757812,915.6400146484376,913.6599731445312,914.739990234375,914.739990234375,98691,913.985703908407
2022-08-03 10:58:00-04:00,914.864990234375,915.0466918945312,913.7100219726562,914.0,914.0,41896,914.122832193746
2022-08-03 10:59:00-04:00,913.719970703125,913.9199829101562,912.25,913.3900146484376,913.3900146484376,67718,914.1084926275564
2022-08-03 11:00:00-04:00,913.77001953125,914.4298706054688,913.1400756835938,913.9199829101562,913.9199829101562,54546,913.672370201741
2022-08-03 11:01:00-04:00,914.0449829101562,914.4749755859376,911.1300048828124,912.7669067382812,912.7669067382812,52488,913.2685123460608
2022-08-03 11:02:00-04:00,912.8265991210938,913.8400268554688,912.3400268554688,912.60498046875,912.60498046875,44831,913.2045899562837
2022-08-03 11:03:00-04:00,912.6500244140624,912.6500244140624,911.0200805664062,911.1199951171876,911.1199951171876,40584,912.4840332344613
2022-08-03 11:04:00-04:00,911.3394165039062,911.7579956054688,910.0399780273438,910.9500122070312,910.9500122070312,65870,911.6949314581608
2022-08-03 11:05:00-04:00,910.971923828125,912.8499755859376,910.885009765625,912.5850219726562,912.5850219726562,44989,911.4521240315789
2022-08-03 11:06:00-04:00,912.5800170898438,913.2000122070312,912.010009765625,913.0026245117188,913.0026245117188,29856,911.6831596020739
2022-08-03 11:07:00-04:00,913.0150146484376,913.0150146484376,911.5,911.6690063476562,911.6690063476562,29028,912.2753341241119
2022-08-03 11:08:00-04:00,911.5,912.9400024414062,911.5,912.5250244140624,912.5250244140624,24572,912.3799014842351
2022-08-03 11:09:00-04:00,912.5999755859376,912.6599731445312,911.4400024414062,911.6353149414062,911.6353149414062,24439,912.0964695710487
2022-08-03 11:10:00-04:00,911.6699829101562,912.2000122070312,910.2454833984376,911.1649780273438,911.1649780273438,43847,911.685792078473
2022-08-03 11:11:00-04:00,911.082275390625,911.75,910.563720703125,911.1345825195312,911.1345825195312,21744,911.382698759115
2022-08-03 11:12:00-04:00,911.1500244140624,912.6610107421876,910.9849853515624,912.2899780273438,912.2899780273438,49462,911.5265239922157
2022-08-03 11:13:00-04:00,912.3250122070312,914.5800170898438,912.2899780273438,914.1826782226562,914.1826782226562,87054,912.802907624959
2022-08-03 11:14:00-04:00,914.4163208007812,915.1199951171876,913.8800048828124,914.885009765625,914.885009765625,88280,913.6797114406156
2022-08-03 11:15:00-04:00,914.5999755859376,914.969970703125,913.7698974609376,913.9500122070312,913.9500122070312,39048,914.1724002571219
2022-08-03 11:16:00-04:00,914.0399780273438,914.6199951171876,913.4000244140624,914.0999755859376,914.0999755859376,41389,914.3918071657378
2022-08-03 11:17:00-04:00,914.0919189453124,914.8900146484376,913.75,914.3099975585938,914.3099975585938,36488,914.1897768428371
2022-08-03 11:18:00-04:00,914.0399780273438,915.6500244140624,913.8250732421876,915.19140625,915.19140625,45834,914.4360891199509
2022-08-03 11:19:00-04:00,915.3800048828124,916.4500122070312,913.5599975585938,913.8703002929688,913.8703002929688,103940,914.6305097352828
2022-08-03 11:20:00-04:00,914.52001953125,914.7750244140624,913.7155151367188,913.989990234375,913.989990234375,36173,914.6005979686828
2022-08-03 11:21:00-04:00,913.97998046875,914.7150268554688,913.1799926757812,913.5444946289062,913.5444946289062,35645,914.3657360568654
2022-08-03 11:22:00-04:00,913.469970703125,914.1199951171876,913.2000122070312,913.97998046875,913.97998046875,39239,913.9097637764565
2022-08-03 11:23:00-04:00,913.9387817382812,914.2642822265624,911.6801147460938,912.9193115234376,912.9193115234376,51623,913.4483807930027
2022-08-03 11:24:00-04:00,912.6900024414062,913.3800048828124,912.4840698242188,913.0,913.0,20535,913.2406474704923
2022-08-03 11:25:00-04:00,913.0,913.280029296875,911.7999877929688,911.8049926757812,911.8049926757812,29340,912.763933556413
2022-08-03 11:26:00-04:00,911.9000244140624,912.9199829101562,911.9000244140624,912.7100219726562,912.7100219726562,20558,912.5500939565154
2022-08-03 11:27:00-04:00,912.6900024414062,913.5599975585938,912.4403076171876,913.280029296875,913.280029296875,21065,912.5943039540576
2022-08-03 11:28:00-04:00,913.280029296875,914.989990234375,913.1790161132812,914.027587890625,914.027587890625,64966,913.5734035383141
2022-08-03 11:29:00-04:00,913.8599853515624,913.969970703125,913.2100219726562,913.25,913.25,20122,913.761006910067
2022-08-03 11:30:00-04:00,913.3699951171876,913.7150268554688,912.5999755859376,913.2999877929688,913.2999877929688,22941,913.7731033484012
2022-08-03 11:31:00-04:00,913.1630249023438,913.7603149414062,912.280029296875,912.4998779296876,912.4998779296876,22929,913.1633559506126
2022-08-03 11:32:00-04:00,912.75,912.75,911.2100219726562,911.3394165039062,911.3394165039062,41596,912.4269685284473
2022-08-03 11:33:00-04:00,911.1500244140624,911.3474731445312,910.2000122070312,910.5850219726562,910.5850219726562,62217,911.4437003391447
2022-08-03 11:34:00-04:00,910.3338012695312,910.8599853515624,910.3099975585938,910.7520751953124,910.7520751953124,28488,911.0276295275441
2022-08-03 11:35:00-04:00,910.6799926757812,911.8900146484376,910.6799926757812,911.307373046875,911.307373046875,40042,910.8736768066548
2022-08-03 11:36:00-04:00,911.6900024414062,911.989990234375,910.1599731445312,910.344970703125,910.344970703125,41881,910.9494947375948
2022-08-03 11:37:00-04:00,910.1500244140624,911.2000122070312,910.0,910.6300048828124,910.6300048828124,34125,910.9254725984077
2022-08-03 11:38:00-04:00,911.0,912.4998779296876,911.0,911.8599853515624,911.8599853515624,39881,911.0950218028489
2022-08-03 11:39:00-04:00,911.6649780273438,912.3798828125,911.27001953125,912.2150268554688,912.2150268554688,30947,911.4536919847899
