Datetime,Open,High,Low,Close,Adj Close,Volume,VWAP
2022-08-03 09:30:00-04:00,53.63999938964844,53.68000030517578,53.47999954223633,53.5,53.5,60728,53.5533332824707
2022-08-03 09:31:00-04:00,53.4900016784668,53.4900016784668,53.41999816894531,53.41999816894531,53.41999816894531,5654,53.54396412440183
2022-08-03 09:32:00-04:00,53.244998931884766,53.310001373291016,53.244998931884766,53.290000915527344,53.290000915527344,36520,53.450874696631125
2022-08-03 09:33:00-04:00,53.290000915527344,53.38999938964844,53.290000915527344,53.369998931884766,53.369998931884766,12824,53.31422017516169
2022-08-03 09:34:00-04:00,53.380001068115234,53.380001068115234,53.27999877929688,53.27999877929688,53.27999877929688,6560,53.301057919453314
2022-08-03 09:35:00-04:00,53.290000915527344,53.310001373291016,53.2599983215332,53.27000045776367,53.27000045776367,18254,53.3096599535276
2022-08-03 09:36:00-04:00,53.27000045776367,53.27000045776367,53.220001220703125,53.22999954223633,53.22999954223633,6149,53.27911853160928
2022-08-03 09:37:00-04:00,53.22999954223633,53.29999923706055,53.220001220703125,53.290000915527344,53.290000915527344,5534,53.26993573049221
2022-08-03 09:38:00-04:00,53.29499816894531,53.38999938964844,53.27000045776367,53.33000183105469,53.33000183105469,10823,53.29065765087742
2022-08-03 09:39:00-04:00,53.31999969482422,53.31999969482422,53.27000045776367,53.310001373291016,53.310001373291016,4433,53.307632556197845
2022-08-03 09:40:00-04:00,53.31999969482422,53.380001068115234,53.25,53.255001068115234,53.255001068115234,10920,53.31031884497127
2022-08-03 09:41:00-04:00,53.25,53.27999877929688,53.22999954223633,53.27000045776367,53.27000045776367,12103,53.28037897384528
2022-08-03 09:42:00-04:00,53.27000045776367,53.380001068115234,53.2599983215332,53.380001068115234,53.380001068115234,9224,53.29473576638529
2022-08-03 09:43:00-04:00,53.36000061035156,53.3650016784668,53.2400016784668,53.25,53.25,14348,53.29073952453656
2022-08-03 09:44:00-04:00,53.25,53.2599983215332,53.220001220703125,53.25,53.25,15217,53.2817334417997
2022-08-03 09:45:00-04:00,53.27999877929688,53.334999084472656,53.27999877929688,53.29999923706055,53.29999923706055,10099,53.27410705695153
2022-08-03 09:46:00-04:00,53.290000915527344,53.369998931884766,53.290000915527344,53.369998931884766,53.369998931884766,4046,53.278322705271314
2022-08-03 09:47:00-04:00,53.369998931884766,53.41999816894531,53.34000015258789,53.400001525878906,53.400001525878906,7149,53.33970084987113
2022-08-03 09:48:00-04:00,53.41999816894531,53.54999923706055,53.41999816894531,53.540000915527344,53.540000915527344,7648,53.42471441442924
2022-08-03 09:49:00-04:00,53.52170181274414,53.52999877929688,53.470001220703125,53.470001220703125,53.470001220703125,1295,53.450429978727435
2022-08-03 09:50:00-04:00,53.4900016784668,53.4900016784668,53.45000076293945,53.47999954223633,53.47999954223633,4257,53.49235018152179
2022-08-03 09:51:00-04:00,53.4900016784668,53.540000915527344,53.48939895629883,53.48939895629883,53.48939895629883,3255,53.48795617920305
2022-08-03 09:52:00-04:00,53.470001220703125,53.470001220703125,53.380001068115234,53.380001068115234,53.380001068115234,6110,53.45279594628243
2022-08-03 09:53:00-04:00,53.380001068115234,53.43999862670898,53.380001068115234,53.43999862670898,53.43999862670898,2160,53.43906311123422
2022-08-03 09:54:00-04:00,53.41999816894531,53.43999862670898,53.40999984741211,53.41999816894531,53.41999816894531,2878,53.41537995527214
2022-08-03 09:55:00-04:00,53.43000030517578,53.43000030517578,53.380001068115234,53.400001525878906,53.400001525878906,3218,53.41466553790316
2022-08-03 09:56:00-04:00,53.380001068115234,53.43000030517578,53.369998931884766,53.41999816894531,53.41999816894531,2706,53.410897244903644
2022-08-03 09:57:00-04:00,53.41999816894531,53.43000030517578,53.38999938964844,53.38999938964844,53.38999938964844,2835,53.40436312039657
2022-08-03 09:58:00-04:00,53.400001525878906,53.400001525878906,53.369998931884766,53.380001068115234,53.380001068115234,2930,53.39748022098757
2022-08-03 09:59:00-04:00,53.39500045776367,53.400001525878906,53.38999938964844,53.400001525878906,53.400001525878906,1083,53.39372198789662
2022-08-03 10:00:00-04:00,53.40999984741211,53.40999984741211,53.22999954223633,53.22999954223633,53.22999954223633,9816,53.31812824813191
2022-08-03 10:01:00-04:00,53.220001220703125,53.29999923706055,53.220001220703125,53.27000045776367,53.27000045776367,4099,53.29041418660645
2022-08-03 10:02:00-04:00,53.27999877929688,53.29999923706055,53.2400016784668,53.2400016784668,53.2400016784668,8310,53.273864939245875
2022-08-03 10:03:00-04:00,53.24089813232422,53.29999923706055,53.209999084472656,53.29999923706055,53.29999923706055,8226,53.26464865884549
2022-08-03 10:04:00-04:00,53.310001373291016,53.34999847412109,53.310001373291016,53.34000015258789,53.34000015258789,6647,53.28457435007094
2022-08-03 10:05:00-04:00,53.33000183105469,53.380001068115234,53.31999969482422,53.31999969482422,53.31999969482422,4468,53.30793654175552
2022-08-03 10:06:00-04:00,53.31999969482422,53.369998931884766,53.31999969482422,53.36000061035156,53.36000061035156,2473,53.33855878124175
2022-08-03 10:07:00-04:00,53.36000061035156,53.36000061035156,53.33000183105469,53.34000015258789,53.34000015258789,2587,53.34350080007003
2022-08-03 10:08:00-04:00,53.29999923706055,53.310001373291016,53.27000045776367,53.27999877929688,53.27999877929688,8391,53.30920947501731
2022-08-03 10:09:00-04:00,53.27999877929688,53.27999877929688,53.25,53.2599983215332,53.2599983215332,2563,53.29307644441696
2022-08-03 10:10:00-04:00,53.25,53.31999969482422,53.25,53.290000915527344,53.290000915527344,4062,53.28268402970466
2022-08-03 10:11:00-04:00,53.290000915527344,53.290000915527344,53.27000045776367,53.290000915527344,53.290000915527344,4246,53.279863697513214
2022-08-03 10:12:00-04:00,53.27000045776367,53.310001373291016,53.2599983215332,53.310001373291016,53.310001373291016,11117,53.28975382362604
2022-08-03 10:13:00-04:00,53.29999923706055,53.3650016784668,53.29999923706055,53.345001220703125,53.345001220703125,3442,53.29900751476496
2022-08-03 10:14:00-04:00,53.33000183105469,53.369998931884766,53.33000183105469,53.369998931884766,53.369998931884766,807,53.306366631542915
2022-08-03 10:15:00-04:00,53.369998931884766,53.369998931884766,53.34239959716797,53.35499954223633,53.35499954223633,5262,53.34894913811207
2022-08-03 10:16:00-04:00,53.34999847412109,53.34999847412109,53.33000183105469,53.34000015258789,53.34000015258789,2173,53.35171881418615
2022-08-03 10:17:00-04:00,53.34999847412109,53.34999847412109,53.26499938964844,53.26499938964844,53.26499938964844,2975,53.334649422823
2022-08-03 10:18:00-04:00,53.2599983215332,53.2599983215332,53.125,53.125,53.125,19493,53.19988163501598
2022-08-03 10:19:00-04:00,53.130001068115234,53.130001068115234,53.05619812011719,53.09999847412109,53.09999847412109,7659,53.163213252857695
2022-08-03 10:20:00-04:00,53.09999847412109,53.10459899902344,53.08000183105469,53.08000183105469,53.08000183105469,3507,53.14200666155892
2022-08-03 10:21:00-04:00,53.06999969482422,53.08000183105469,53.05500030517578,53.08000183105469,53.08000183105469,5018,53.0864812847338
2022-08-03 10:22:00-04:00,53.06999969482422,53.08000183105469,53.040000915527344,53.040000915527344,53.040000915527344,4396,53.06991789951919
2022-08-03 10:23:00-04:00,53.02999877929688,53.02999877929688,53.0099983215332,53.02999877929688,53.02999877929688,4482,53.05027795867393
2022-08-03 10:24:00-04:00,53.02000045776367,53.08000183105469,53.02000045776367,53.06999969482422,53.06999969482422,2521,53.042274837971895
2022-08-03 10:25:00-04:00,53.06999969482422,53.08000183105469,53.040000915527344,53.04499816894531,53.04499816894531,3400,53.04176037836153
2022-08-03 10:26:00-04:00,53.04999923706055,53.09999847412109,53.04999923706055,53.09999847412109,53.09999847412109,5455,53.068955324202484
2022-08-03 10:27:00-04:00,53.11000061035156,53.13999938964844,53.09999847412109,53.124298095703125,53.124298095703125,4417,53.088753957117994
2022-08-03 10:28:00-04:00,53.13650131225586,53.20000076293945,53.13650131225586,53.20000076293945,53.20000076293945,2330,53.115360215720685
2022-08-03 10:29:00-04:00,53.20000076293945,53.209999084472656,53.17499923706055,53.185001373291016,53.185001373291016,10557,53.17099386739297
2022-08-03 10:30:00-04:00,53.18999862670898,53.25,53.16999816894531,53.16999816894531,53.16999816894531,7861,53.19127144147664
2022-08-03 10:31:00-04:00,53.15999984741211,53.15999984741211,53.130001068115234,53.130001068115234,53.130001068115234,2530,53.186462558224065
2022-08-03 10:32:00-04:00,53.119998931884766,53.1349983215332,53.09999847412109,53.1349983215332,53.1349983215332,1986,53.17331546506984
2022-08-03 10:33:00-04:00,53.119998931884766,53.119998931884766,53.09000015258789,53.09000015258789,53.09000015258789,2278,53.12171590537602
2022-08-03 10:34:00-04:00,53.09999847412109,53.119998931884766,53.084999084472656,53.084999084472656,53.084999084472656,1711,53.106800201075515
2022-08-03 10:35:00-04:00,53.08000183105469,53.08000183105469,52.935001373291016,52.935001373291016,52.935001373291016,19486,53.00291618745294
2022-08-03 10:36:00-04:00,52.91999816894531,52.95000076293945,52.900001525878906,52.91999816894531,52.91999816894531,8869,52.97208483890171
2022-08-03 10:37:00-04:00,52.95000076293945,53.040000915527344,52.95000076293945,53.02000045776367,53.02000045776367,11473,52.97573464035945
2022-08-03 10:38:00-04:00,53.0,53.05500030517578,53.0,53.02840042114258,53.02840042114258,3249,52.97662749252804
2022-08-03 10:39:00-04:00,53.03499984741211,53.060001373291016,53.02999877929688,53.040000915527344,53.040000915527344,4439,53.01674926865586
2022-08-03 10:40:00-04:00,53.040000915527344,53.040000915527344,52.97999954223633,52.97999954223633,52.97999954223633,5319,53.0217330078976
2022-08-03 10:41:00-04:00,52.959999084472656,52.970001220703125,52.93999862670898,52.94499969482422,52.94499969482422,4265,52.99901703841312
2022-08-03 10:42:00-04:00,52.95859909057617,52.970001220703125,52.93999862670898,52.970001220703125,52.970001220703125,3986,52.97305962429736
2022-08-03 10:43:00-04:00,52.98899841308594,53.02999877929688,52.970001220703125,53.02000045776367,53.02000045776367,1163,52.96198986748547
2022-08-03 10:44:00-04:00,53.02999877929688,53.040000915527344,53.02000045776367,53.025001525878906,53.025001525878906,6526,53.002845787576575
2022-08-03 10:45:00-04:00,53.02000045776367,53.04999923706055,53.0,53.04999923706055,53.04999923706055,4838,53.02825316170831
2022-08-03 10:46:00-04:00,53.040000915527344,53.05910110473633,53.025001525878906,53.02999877929688,53.02999877929688,1992,53.0315915829671
2022-08-03 10:47:00-04:00,53.040000915527344,53.04999923706055,53.0099983215332,53.0099983215332,53.0099983215332,1892,53.032237056926675
2022-08-03 10:48:00-04:00,52.9900016784668,53.040000915527344,52.9900016784668,53.0359992980957,53.0359992980957,7137,53.02512711240936
2022-08-03 10:49:00-04:00,53.04800033569336,53.06600189208984,53.040000915527344,53.040000915527344,53.040000915527344,2152,53.027358546380846
2022-08-03 10:50:00-04:00,53.040000915527344,53.04499816894531,52.959999084472656,53.0099983215332,53.0099983215332,3775,53.02148050141594
2022-08-03 10:51:00-04:00,53.02000045776367,53.040000915527344,53.0,53.02000045776367,53.02000045776367,5869,53.020429421484494
2022-08-03 10:52:00-04:00,53.02000045776367,53.02999877929688,53.0,53.02000045776367,53.02000045776367,7745,53.01525869699849
2022-08-03 10:53:00-04:00,53.02000045776367,53.02000045776367,52.970001220703125,52.970001220703125,52.970001220703125,5305,53.009288854784
2022-08-03 10:54:00-04:00,52.994998931884766,53.0,52.970001220703125,52.970001220703125,52.970001220703125,2704,53.00027138235143
2022-08-03 10:55:00-04:00,52.97999954223633,52.97999954223633,52.95000076293945,52.95000076293945,52.95000076293945,4992,52.97504159458735
2022-08-03 10:56:00-04:00,52.94010162353516,52.970001220703125,52.93000030517578,52.959999084472656,52.959999084472656,3505,52.96274243588002
2022-08-03 10:57:00-04:00,52.9900016784668,52.9900016784668,52.959999084472656,52.97999954223633,52.97999954223633,3295,52.962675782362844
2022-08-03 10:58:00-04:00,52.97999954223633,52.97999954223633,52.93000030517578,52.93000030517578,52.93000030517578,2104,52.96039283714741
2022-08-03 10:59:00-04:00,52.92499923706055,52.95000076293945,52.92499923706055,52.95000076293945,52.95000076293945,10758,52.94945574744285
2022-08-03 11:00:00-04:00,52.959999084472656,52.97999954223633,52.935001373291016,52.97999954223633,52.97999954223633,5296,52.94905167516732
2022-08-03 11:01:00-04:00,53.02000045776367,53.040000915527344,53.0,53.03089904785156,53.03089904785156,1789,52.95681071319293
2022-08-03 11:02:00-04:00,53.040000915527344,53.060001373291016,53.0099983215332,53.0099983215332,53.0099983215332,19590,53.01421960136512
2022-08-03 11:03:00-04:00,52.994998931884766,53.0099983215332,52.93999862670898,52.93999862670898,52.93999862670898,4239,53.015974346385946
2022-08-03 11:04:00-04:00,52.95000076293945,52.959999084472656,52.9286003112793,52.95000076293945,52.95000076293945,2339,53.00921402927035
2022-08-03 11:05:00-04:00,52.959999084472656,52.970001220703125,52.95000076293945,52.95000076293945,52.95000076293945,4983,52.95699335984823
2022-08-03 11:06:00-04:00,52.93999862670898,52.96500015258789,52.91999816894531,52.959999084472656,52.959999084472656,18512,52.9497471218469
2022-08-03 11:07:00-04:00,52.959999084472656,52.959999084472656,52.95000076293945,52.95000076293945,52.95000076293945,6644,52.95081300774605
2022-08-03 11:08:00-04:00,52.95000076293945,53.02999877929688,52.95000076293945,53.0276985168457,53.0276985168457,12706,52.96741013482166
2022-08-03 11:09:00-04:00,53.040000915527344,53.040000915527344,53.0099983215332,53.02999877929688,53.02999877929688,3907,52.99255002570955
2022-08-03 11:10:00-04:00,53.02999877929688,53.02999877929688,53.0099983215332,53.0099983215332,53.0099983215332,2054,53.00916152186818
2022-08-03 11:11:00-04:00,53.02999877929688,53.04999923706055,53.0099983215332,53.02000045776367,53.02000045776367,7163,53.02510079850177
2022-08-03 11:12:00-04:00,53.02899932861328,53.09000015258789,53.02000045776367,53.08000183105469,53.08000183105469,1480,53.02981895241607
2022-08-03 11:13:00-04:00,53.08000183105469,53.09000015258789,53.060001373291016,53.08000183105469,53.08000183105469,4769,53.04849178381714
2022-08-03 11:14:00-04:00,53.06499862670898,53.08000183105469,53.040000915527344,53.040000915527344,53.040000915527344,6658,53.06310255429412
2022-08-03 11:15:00-04:00,53.040000915527344,53.060001373291016,53.02000045776367,53.04999923706055,53.04999923706055,5573,53.0566016930225
2022-08-03 11:16:00-04:00,53.060001373291016,53.09000015258789,53.04999923706055,53.060001373291016,53.060001373291016,2260,53.05156768705115
