Datetime,Open,High,Low,Close,Adj Close,Volume
2022-08-12 09:30:00-04:00,865.3599853515625,865.7100219726562,865.010009765625,865.7100219726562,865.7100219726562,619752
2022-08-12 09:31:00-04:00,865.719970703125,867.8400268554688,860.3599853515625,862.7089233398438,862.7089233398438,188709
2022-08-12 09:32:00-04:00,862.27001953125,864.9451904296875,860.0999755859375,862.3900146484375,862.3900146484375,144145
2022-08-12 09:33:00-04:00,862.1900024414062,862.7598876953125,858.75,860.25,860.25,197972
2022-08-12 09:34:00-04:00,860.4000244140625,860.8200073242188,859.2310791015625,860.02001953125,860.02001953125,98747
2022-08-12 09:35:00-04:00,860.1500244140625,862.1300048828125,855.7100830078125,856.6099853515625,856.6099853515625,220666
2022-08-12 09:36:00-04:00,856.8231201171875,858.889892578125,855.5499877929688,858.02001953125,858.02001953125,132466
2022-08-12 09:37:00-04:00,858.2000122070312,860.369873046875,856.8787841796875,858.510009765625,858.510009765625,124214
2022-08-12 09:38:00-04:00,858.7550048828125,859.9299926757812,856.880126953125,857.4849853515625,857.4849853515625,71959
2022-08-12 09:39:00-04:00,857.3101196289062,859.4500122070312,857.3101196289062,858.7498779296875,858.7498779296875,84559
2022-08-12 09:40:00-04:00,858.7008056640625,863.7000122070312,858.5700073242188,863.3399047851562,863.3399047851562,196221
2022-08-12 09:41:00-04:00,863.1900024414062,863.3300170898438,861.1599731445312,863.0700073242188,863.0700073242188,118540
2022-08-12 09:42:00-04:00,863.3400268554688,863.3800048828125,861.4600219726562,862.5399780273438,862.5399780273438,66756
2022-08-12 09:43:00-04:00,862.4500732421875,863.8200073242188,861.5100708007812,863.5800170898438,863.5800170898438,68353
2022-08-12 09:44:00-04:00,863.764404296875,864.4298706054688,862.0399780273438,863.1599731445312,863.1599731445312,78440
2022-08-12 09:45:00-04:00,863.2650146484375,863.7000122070312,860.510009765625,861.9998779296875,861.9998779296875,83353
2022-08-12 09:46:00-04:00,861.77001953125,863.3699951171875,861.4401245117188,862.10498046875,862.10498046875,77670
2022-08-12 09:47:00-04:00,861.9099731445312,862.6099853515625,861.3300170898438,861.344970703125,861.344970703125,34137
2022-08-12 09:48:00-04:00,860.1699829101562,860.47998046875,857.0900268554688,858.1500244140625,858.1500244140625,167473
2022-08-12 09:49:00-04:00,858.0198974609375,858.9000244140625,857.6038818359375,858.5999755859375,858.5999755859375,54531
2022-08-12 09:50:00-04:00,858.3621215820312,860.1500244140625,857.0800170898438,859.1500244140625,859.1500244140625,109990
2022-08-12 09:51:00-04:00,859.9998779296875,861.530029296875,859.5700073242188,860.9199829101562,860.9199829101562,80106
2022-08-12 09:52:00-04:00,860.9149780273438,861.6220703125,859.780029296875,860.2000122070312,860.2000122070312,75328
2022-08-12 09:53:00-04:00,860.530029296875,861.9298706054688,859.239990234375,859.6561279296875,859.6561279296875,62750
2022-08-12 09:54:00-04:00,859.9157104492188,859.969970703125,858.0599975585938,858.1699829101562,858.1699829101562,64880
2022-08-12 09:55:00-04:00,858.0700073242188,859.7061767578125,857.5501098632812,859.1762084960938,859.1762084960938,53167
2022-08-12 09:56:00-04:00,859.3154907226562,859.9400024414062,857.030029296875,857.030029296875,857.030029296875,71546
2022-08-12 09:57:00-04:00,857.1900024414062,859.9400024414062,856.5499877929688,859.3150024414062,859.3150024414062,96077
2022-08-12 09:58:00-04:00,859.3400268554688,860.989990234375,858.0900268554688,858.7899780273438,858.7899780273438,178301
2022-08-12 09:59:00-04:00,858.8400268554688,861.7100219726562,858.7449951171875,861.530029296875,861.530029296875,97927
2022-08-12 10:00:00-04:00,861.1500244140625,861.1500244140625,855.0999755859375,858.0784912109375,858.0784912109375,193234
