Datetime,Open,High,Low,Close,Adj Close,Volume
2022-08-11 09:30:00-04:00,146.92999267578125,146.92999267578125,146.92999267578125,146.92999267578125,146.92999267578125,18487
2022-08-11 09:31:00-04:00,147.0500030517578,147.11000061035156,146.58999633789062,146.69500732421875,146.69500732421875,183505
2022-08-11 09:32:00-04:00,146.6699981689453,146.83999633789062,146.55999755859375,146.5800018310547,146.5800018310547,20075
2022-08-11 09:33:00-04:00,146.5800018310547,146.86000061035156,146.5,146.82000732421875,146.82000732421875,18899
2022-08-11 09:34:00-04:00,146.89999389648438,146.9199981689453,146.67999267578125,146.89999389648438,146.89999389648438,15322
2022-08-11 09:35:00-04:00,146.89999389648438,146.97999572753906,146.82000732421875,146.8643035888672,146.8643035888672,24023
2022-08-11 09:36:00-04:00,146.8800048828125,146.94000244140625,146.64999389648438,146.66000366210938,146.66000366210938,25880
2022-08-11 09:37:00-04:00,146.64999389648438,146.64999389648438,146.49000549316406,146.63499450683594,146.63499450683594,26532
2022-08-11 09:38:00-04:00,146.66000366210938,146.7899932861328,146.64999389648438,146.75,146.75,18771
2022-08-11 09:39:00-04:00,146.72999572753906,146.83999633789062,146.69000244140625,146.8000030517578,146.8000030517578,14659
2022-08-11 09:40:00-04:00,146.8350067138672,146.8699951171875,146.4600067138672,146.5,146.5,33099
2022-08-11 09:41:00-04:00,146.51499938964844,146.6125946044922,146.51499938964844,146.6125946044922,146.6125946044922,17114
2022-08-11 09:42:00-04:00,146.61500549316406,146.67999267578125,146.4949951171875,146.5500030517578,146.5500030517578,21309
2022-08-11 09:43:00-04:00,146.52999877929688,146.8300018310547,146.52670288085938,146.7899932861328,146.7899932861328,31154
2022-08-11 09:44:00-04:00,146.8300018310547,146.86000061035156,146.77999877929688,146.82980346679688,146.82980346679688,15965
2022-08-11 09:45:00-04:00,146.8000030517578,146.9600067138672,146.8000030517578,146.92999267578125,146.92999267578125,20697
2022-08-11 09:46:00-04:00,146.97000122070312,146.97999572753906,146.80999755859375,146.8699951171875,146.8699951171875,28415
2022-08-11 09:47:00-04:00,146.88999938964844,146.9199981689453,146.7899932861328,146.8699951171875,146.8699951171875,22232
2022-08-11 09:48:00-04:00,146.84500122070312,146.91000366210938,146.7899932861328,146.7899932861328,146.7899932861328,19709
2022-08-11 09:49:00-04:00,146.80999755859375,146.8800048828125,146.80999755859375,146.83999633789062,146.83999633789062,15836
2022-08-11 09:50:00-04:00,146.85000610351562,146.89999389648438,146.83999633789062,146.86300659179688,146.86300659179688,10316
2022-08-11 09:51:00-04:00,146.8800048828125,147.00030517578125,146.83999633789062,146.9936065673828,146.9936065673828,23126
2022-08-11 09:52:00-04:00,147.0,147.0800018310547,146.97000122070312,147.07000732421875,147.07000732421875,16589
2022-08-11 09:53:00-04:00,147.07000732421875,147.22000122070312,147.07000732421875,147.1699981689453,147.1699981689453,17353
2022-08-11 09:54:00-04:00,147.13999938964844,147.17999267578125,147.11000061035156,147.16000366210938,147.16000366210938,15478
2022-08-11 09:55:00-04:00,147.1699981689453,147.17999267578125,146.97999572753906,146.97999572753906,146.97999572753906,17718
2022-08-11 09:56:00-04:00,146.9600067138672,146.9600067138672,146.89500427246094,146.94000244140625,146.94000244140625,18044
2022-08-11 09:57:00-04:00,146.93600463867188,146.97000122070312,146.89999389648438,146.97000122070312,146.97000122070312,14789
2022-08-11 09:58:00-04:00,147.0,147.0399932861328,146.9600067138672,147.03500366210938,147.03500366210938,18971
2022-08-11 09:59:00-04:00,147.0399932861328,147.0399932861328,146.97999572753906,146.97999572753906,146.97999572753906,10317
2022-08-11 10:00:00-04:00,146.99000549316406,147.02999877929688,146.89999389648438,146.97000122070312,146.97000122070312,19462
2022-08-11 10:01:00-04:00,146.9499969482422,147.02999877929688,146.9499969482422,146.97000122070312,146.97000122070312,8045
2022-08-11 10:02:00-04:00,146.94000244140625,146.97999572753906,146.89999389648438,146.9199981689453,146.9199981689453,9825
2022-08-11 10:03:00-04:00,146.91000366210938,146.9499969482422,146.89999389648438,146.89999389648438,146.89999389648438,14299
2022-08-11 10:04:00-04:00,146.9199981689453,146.92999267578125,146.7899932861328,146.8000030517578,146.8000030517578,16371
2022-08-11 10:05:00-04:00,146.8300018310547,146.85000610351562,146.77000427246094,146.77999877929688,146.77999877929688,9925
2022-08-11 10:06:00-04:00,146.7899932861328,146.8300018310547,146.52999877929688,146.5800018310547,146.5800018310547,16750
2022-08-11 10:07:00-04:00,146.58999633789062,146.6300048828125,146.55999755859375,146.58999633789062,146.58999633789062,12552
2022-08-11 10:08:00-04:00,146.61500549316406,146.69000244140625,146.61500549316406,146.6699981689453,146.6699981689453,9160
2022-08-11 10:09:00-04:00,146.72000122070312,146.72000122070312,146.5832061767578,146.63949584960938,146.63949584960938,5717
2022-08-11 10:10:00-04:00,146.63999938964844,146.67999267578125,146.63499450683594,146.64999389648438,146.64999389648438,7283
2022-08-11 10:11:00-04:00,146.6699981689453,146.72000122070312,146.64700317382812,146.72000122070312,146.72000122070312,12642
2022-08-11 10:12:00-04:00,146.74000549316406,146.7949981689453,146.72999572753906,146.7899932861328,146.7899932861328,6855
2022-08-11 10:13:00-04:00,146.8000030517578,146.8800048828125,146.77000427246094,146.83999633789062,146.83999633789062,7958
2022-08-11 10:14:00-04:00,146.83999633789062,146.89999389648438,146.83999633789062,146.88999938964844,146.88999938964844,7417
2022-08-11 10:15:00-04:00,146.875,146.89999389648438,146.8300018310547,146.89999389648438,146.89999389648438,11962
2022-08-11 10:16:00-04:00,146.94000244140625,147.02999877929688,146.9199981689453,146.9199981689453,146.9199981689453,14379
2022-08-11 10:17:00-04:00,146.9199981689453,146.98019409179688,146.9199981689453,146.9600067138672,146.9600067138672,7891
2022-08-11 10:18:00-04:00,146.99000549316406,147.05999755859375,146.9654998779297,147.05999755859375,147.05999755859375,8449
2022-08-11 10:19:00-04:00,147.0399932861328,147.1199951171875,147.02499389648438,147.10499572753906,147.10499572753906,11699
2022-08-11 10:20:00-04:00,147.08999633789062,147.1649932861328,147.0800018310547,147.1649932861328,147.1649932861328,6908
2022-08-11 10:21:00-04:00,147.14999389648438,147.1699981689453,147.1199951171875,147.16000366210938,147.16000366210938,10402
2022-08-11 10:22:00-04:00,147.1699981689453,147.2100067138672,147.10000610351562,147.11000061035156,147.11000061035156,8335
