Datetime,Open,High,Low,Close,Adj Close,Volume
2022-08-05 09:30:00-04:00,116.2300033569336,116.7300033569336,116.0,116.5999984741211,116.5999984741211,969619
2022-08-05 09:31:00-04:00,116.58000183105469,116.83999633789062,116.41000366210938,116.78500366210938,116.78500366210938,97559
2022-08-05 09:32:00-04:00,116.73999786376953,116.86000061035156,116.51699829101562,116.6449966430664,116.6449966430664,111884
2022-08-05 09:33:00-04:00,116.6885986328125,117.02999877929688,116.62909698486328,116.82869720458984,116.82869720458984,90740
2022-08-05 09:34:00-04:00,117.08999633789062,117.20989990234375,117.0199966430664,117.16999816894531,117.16999816894531,98445
2022-08-05 09:35:00-04:00,117.125,117.19000244140625,117.06999969482422,117.06999969482422,117.06999969482422,78428
2022-08-05 09:36:00-04:00,117.0,117.0,116.97000122070312,116.97000122070312,116.97000122070312,73141
2022-08-05 09:37:00-04:00,117.0,117.0,117.0,117.0,117.0,59324
2022-08-05 09:38:00-04:00,117.0,117.36000061035156,116.95999908447266,117.27999877929688,117.27999877929688,83040
2022-08-05 09:39:00-04:00,117.25,117.4000015258789,117.16999816894531,117.16999816894531,117.16999816894531,79557
2022-08-05 09:40:00-04:00,117.375,117.41000366210938,117.11489868164062,117.18440246582031,117.18440246582031,60401
2022-08-05 09:41:00-04:00,117.04499816894531,117.04499816894531,116.77999877929688,116.79000091552734,116.79000091552734,85393
2022-08-05 09:42:00-04:00,116.91999816894531,117.05999755859375,116.86000061035156,117.05999755859375,117.05999755859375,60618
2022-08-05 09:43:00-04:00,117.0,117.0,116.72000122070312,116.73999786376953,116.73999786376953,75865
2022-08-05 09:44:00-04:00,116.75,116.87999725341797,116.67009735107422,116.81790161132812,116.81790161132812,57704
2022-08-05 09:45:00-04:00,116.625,116.6500015258789,116.62000274658203,116.6500015258789,116.6500015258789,63302
2022-08-05 09:46:00-04:00,116.5,116.62999725341797,116.5,116.50479888916016,116.50479888916016,43213
2022-08-05 09:47:00-04:00,116.5,116.61000061035156,116.5,116.51000213623047,116.51000213623047,39734
2022-08-05 09:48:00-04:00,116.5,116.80000305175781,116.41000366210938,116.70999908447266,116.70999908447266,71961
2022-08-05 09:49:00-04:00,116.91999816894531,116.91999816894531,116.77999877929688,116.77999877929688,116.77999877929688,72981
2022-08-05 09:50:00-04:00,116.85169982910156,116.91500091552734,116.73999786376953,116.82019805908203,116.82019805908203,44948
2022-08-05 09:51:00-04:00,117.0,117.01619720458984,116.85079956054688,116.93000030517578,116.93000030517578,47924
2022-08-05 09:52:00-04:00,116.91999816894531,116.93000030517578,116.81999969482422,116.85749816894531,116.85749816894531,48376
2022-08-05 09:53:00-04:00,116.875,116.875,116.79000091552734,116.80000305175781,116.80000305175781,46942
2022-08-05 09:54:00-04:00,116.75,116.86000061035156,116.75,116.83000183105469,116.83000183105469,29365
2022-08-05 09:55:00-04:00,116.75,116.83000183105469,116.66000366210938,116.81999969482422,116.81999969482422,53072
2022-08-05 09:56:00-04:00,116.75,116.75,116.58000183105469,116.58000183105469,116.58000183105469,66041
2022-08-05 09:57:00-04:00,116.58999633789062,116.80000305175781,116.58999633789062,116.69999694824219,116.69999694824219,38867
2022-08-05 09:58:00-04:00,116.71499633789062,116.86000061035156,116.68000030517578,116.86000061035156,116.86000061035156,63393
2022-08-05 09:59:00-04:00,116.95999908447266,117.05000305175781,116.79000091552734,116.95999908447266,116.95999908447266,59001
2022-08-05 10:00:00-04:00,116.9800033569336,117.02999877929688,116.72000122070312,116.73999786376953,116.73999786376953,87717
2022-08-05 10:01:00-04:00,116.74340057373047,116.94999694824219,116.69999694824219,116.94999694824219,116.94999694824219,56618
2022-08-05 10:02:00-04:00,116.95999908447266,117.30000305175781,116.91000366210938,117.2699966430664,117.2699966430664,61619
2022-08-05 10:03:00-04:00,117.28500366210938,117.44000244140625,117.25,117.29000091552734,117.29000091552734,58282
2022-08-05 10:04:00-04:00,117.29440307617188,117.36219787597656,117.20999908447266,117.36219787597656,117.36219787597656,35027
2022-08-05 10:05:00-04:00,117.38999938964844,117.43990325927734,117.13079833984375,117.19000244140625,117.19000244140625,52517
2022-08-05 10:06:00-04:00,117.18009948730469,117.2699966430664,117.1500015258789,117.16000366210938,117.16000366210938,28443
2022-08-05 10:07:00-04:00,117.19999694824219,117.33999633789062,117.19999694824219,117.33999633789062,117.33999633789062,45959
2022-08-05 10:08:00-04:00,117.31999969482422,117.31999969482422,117.16000366210938,117.2301025390625,117.2301025390625,29973
2022-08-05 10:09:00-04:00,117.26000213623047,117.52999877929688,117.22000122070312,117.5,117.5,53415
